transaction_id,supplier_id,supplier_category,invoice_number,po_number,invoice_date,payment_date,payment_terms_days,po_amount,invoice_amount,paid_amount,invoice_currency,payment_currency,bank_account,bank_changed_recently,anomaly_type,amount_usd,is_anomaly
TXN-0005186,SUP-0103,Ground Services,INV-464-2026-005186,PO-2025-005186,2025-11-16,2025-12-08,30,3437.57,2899.62,2899.62,USD,USD,BANK-87788293,False,normal,2899.62,0
TXN-0000306,SUP-0073,Maintenance,INV-395-2026-000306,PO-2025-000306,2025-11-17,2026-01-25,60,7443.66,5837.97,5837.97,EUR,EUR,BANK-14030635,False,normal,6363.39,0
TXN-0000591,SUP-0114,Ground Services,INV-425-2026-000591,PO-2026-000591,2025-11-17,2025-12-19,30,13077.18,11823.16,11823.16,AED,AED,BANK-93480628,False,normal,3219.45,0
TXN-0001206,SUP-0143,Professional Services,INV-462-2026-001206,PO-2025-001206,2025-11-17,2025-12-09,45,4621.28,4265.7,4265.7,GBP,GBP,BANK-24937333,False,normal,5417.44,0
TXN-0001653,SUP-0087,Maintenance,INV-222-2026-001653,PO-2026-001653,2025-11-17,2025-12-11,30,20162.37,19949.22,19949.22,AED,AED,BANK-25685067,False,normal,5432.17,0
TXN-0003935,SUP-0116,Professional Services,INV-552-2026-003935,PO-2026-003935,2025-11-17,2025-12-07,30,10443.73,8595.39,8595.39,EUR,EUR,BANK-45782037,False,normal,9368.98,0
TXN-0000236,SUP-0149,Aircraft Components,INV-532-2026-000236,PO-2025-000236,2025-11-18,2025-12-26,30,15754.12,15618.38,15618.38,USD,USD,BANK-52064343,False,normal,15618.38,0
TXN-0000276,SUP-0089,Maintenance,INV-964-2026-000276,PO-2025-000276,2025-11-18,2026-02-24,90,10685.85,9994.55,9994.55,USD,USD,BANK-35136775,False,normal,9994.55,0
TXN-0000442,SUP-0049,Professional Services,INV-468-2026-000442,PO-2025-000442,2025-11-18,2025-12-28,30,2217.32,2147.16,2147.16,AED,AED,BANK-69549513,False,normal,584.67,0
TXN-0000850,SUP-0160,Information Technology,INV-622-2026-000850,PO-2025-000850,2025-11-18,2026-01-02,45,25344.78,21729.23,21729.23,EUR,EUR,BANK-51670701,False,normal,23684.86,0
TXN-0001952,SUP-0109,Maintenance,INV-779-2026-001952,PO-2025-001952,2025-11-18,2026-01-08,60,1328.8,1209.74,1209.74,USD,USD,BANK-84335845,False,normal,1209.74,0
TXN-0002351,SUP-0155,Information Technology,INV-118-2026-002351,PO-2026-002351,2025-11-18,2025-12-10,30,41951.74,36720.6,36720.6,USD,USD,BANK-19822959,False,normal,36720.6,0
TXN-0002396,SUP-0038,Aircraft Components,INV-633-2026-002396,PO-2025-002396,2025-11-18,2026-01-10,45,12468.82,9445.78,9445.78,AED,AED,BANK-86107842,False,normal,2572.09,0
TXN-0002519,SUP-0113,Aircraft Components,INV-917-2026-002519,PO-2026-002519,2025-11-18,2026-01-04,60,8782.77,6472.45,6472.45,USD,USD,BANK-61055398,False,normal,6472.45,0
TXN-0002560,SUP-0142,Facilities,INV-237-2026-002560,PO-2025-002560,2025-11-18,2025-12-14,30,43773.86,39168.99,39168.99,AED,AED,BANK-96960871,False,normal,10665.72,0
TXN-0003752,SUP-0018,Information Technology,INV-216-2026-003752,PO-2025-003752,2025-11-18,2025-11-18,60,17099.65,16929.15,16929.15,USD,USD,BANK-95760944,False,rapid_payment,16929.15,1
TXN-0003959,SUP-0118,Ground Services,INV-404-2026-003959,PO-2026-003959,2025-11-18,2025-12-25,30,4943.58,4638.94,4638.94,AED,AED,BANK-37085381,False,normal,1263.18,0
TXN-0004320,SUP-0121,Professional Services,INV-563-2026-004320,PO-2025-004320,2025-11-18,2026-01-06,45,26247.43,25382.57,25382.57,AED,AED,BANK-55753531,False,normal,6911.67,0
TXN-0004538,SUP-0068,Professional Services,INV-623-2026-004538,PO-2025-004538,2025-11-18,2025-12-20,30,5233.51,4427.73,4427.73,USD,USD,BANK-26134147,False,normal,4427.73,0
TXN-0000052,SUP-0019,Aircraft Components,INV-256-2026-000052,PO-2025-000052,2025-11-19,2026-01-07,30,901.84,799.33,799.33,EUR,GBP,BANK-67134797,False,currency_mismatch,1015.15,1
TXN-0000406,SUP-0114,Professional Services,INV-907-2026-000406,PO-2025-000406,2025-11-19,2025-12-19,30,16150.21,15663.54,15663.54,AED,AED,BANK-93480628,False,normal,4265.18,0
TXN-0000422,SUP-0028,Professional Services,INV-194-2026-000422,PO-2025-000422,2025-11-19,2025-12-09,45,3912.89,3216.89,3216.89,USD,USD,BANK-24814703,False,normal,3216.89,0
TXN-0000684,SUP-0147,Maintenance,INV-606-2026-000684,PO-2025-000684,2025-11-19,2026-01-15,45,9334.53,8547.72,8547.72,USD,USD,BANK-82392481,False,normal,8547.72,0
TXN-0000889,SUP-0142,Information Technology,INV-988-2026-000889,PO-2026-000889,2025-11-19,2026-01-21,60,21573.67,17275.88,17275.88,AED,AED,BANK-96960871,False,normal,4704.22,0
TXN-0001180,SUP-0064,Aircraft Components,INV-411-2026-001180,PO-2025-001180,2025-11-19,2025-12-25,45,2386.36,1949.8,1949.8,EUR,EUR,BANK-84800139,False,normal,2125.28,0
TXN-0001804,SUP-0067,Ground Services,INV-470-2026-001804,PO-2025-001804,2025-11-19,2025-12-26,30,18031.4,17880.95,17880.95,AED,AED,BANK-77206550,False,normal,4868.98,0
TXN-0004279,SUP-0070,Maintenance,INV-390-2026-004279,PO-2026-004279,2025-11-19,2026-02-02,60,28624.98,23463.16,23463.16,USD,USD,BANK-63944450,False,normal,23463.16,0
TXN-0005472,SUP-0115,Information Technology,INV-773-2026-005472,PO-2025-005472,2025-11-19,2025-12-25,45,33385.16,31162.59,31162.59,USD,USD,BANK-17278259,False,normal,31162.59,0
TXN-0000402,SUP-0031,Maintenance,INV-852-2026-000402,PO-2025-000402,2025-11-20,2025-12-23,45,3279.24,2596.94,2596.94,EUR,EUR,BANK-36891816,False,normal,2830.66,0
TXN-0000490,SUP-0037,Aircraft Components,INV-973-2026-000490,PO-2025-000490,2025-11-20,2026-01-25,45,12320.1,11644.6,11644.6,USD,USD,BANK-18183594,False,normal,11644.6,0
TXN-0000906,SUP-0085,Maintenance,INV-964-2026-000906,PO-2025-000906,2025-11-20,2025-12-17,30,14174.85,12999.64,12999.64,USD,USD,BANK-94093522,False,normal,12999.64,0
TXN-0002289,SUP-0088,Maintenance,INV-832-2026-002289,PO-2026-002289,2025-11-20,2026-01-09,45,49341.23,48233.48,48233.48,AED,AED,BANK-30669042,False,normal,13133.98,0
TXN-0002485,SUP-0098,Facilities,INV-518-2026-002485,PO-2026-002485,2025-11-20,2026-01-12,60,11378.25,8805.56,8805.56,USD,USD,BANK-72483618,False,normal,8805.56,0
TXN-0002524,SUP-0130,Aircraft Components,INV-321-2026-002524,PO-2025-002524,2025-11-20,2026-02-07,60,31025.93,27936.32,27936.32,AED,AED,BANK-12237354,False,normal,7607.06,0
TXN-0002682,SUP-0043,Facilities,INV-165-2026-002682,PO-2025-002682,2025-11-20,2026-02-24,90,13434.34,9731.13,9731.13,AED,AED,BANK-56697251,False,normal,2649.79,0
TXN-0003499,SUP-0138,Facilities,INV-159-2026-003499,PO-2026-003499,2025-11-20,2026-01-15,45,5079.94,4264.21,4264.21,AED,AED,BANK-22630563,False,normal,1161.14,0
TXN-0003713,SUP-0153,Professional Services,INV-573-2026-003713,PO-2026-003713,2025-11-20,2025-12-23,30,5337.99,4410.08,4410.08,USD,USD,BANK-11605310,False,normal,4410.08,0
TXN-0004699,SUP-0125,Professional Services,INV-932-2026-004699,PO-2026-004699,2025-11-20,2025-12-21,30,17073.61,14539.04,14539.04,USD,USD,BANK-56892046,False,normal,14539.04,0
TXN-0005074,SUP-0022,Maintenance,INV-862-2026-005074,PO-2025-005074,2025-11-20,2026-01-01,45,84948.62,62047.77,62047.77,USD,USD,BANK-56355141,False,normal,62047.77,0
TXN-0000310,SUP-0048,Maintenance,INV-654-2026-000310,PO-2025-000310,2025-11-21,2026-01-09,45,8797.94,7950.41,7950.41,USD,USD,BANK-40202528,False,normal,7950.41,0
TXN-0000955,SUP-0125,Maintenance,INV-433-2026-000955,PO-2026-000955,2025-11-21,2025-12-21,30,28959.1,22229.4,22229.4,USD,USD,BANK-56892046,False,normal,22229.4,0
TXN-0001264,SUP-0116,Maintenance,INV-678-2026-001264,PO-2025-001264,2025-11-21,2025-12-25,30,8990.33,6673.06,6673.06,EUR,EUR,BANK-45782037,False,normal,7273.64,0
TXN-0001374,SUP-0118,Aircraft Components,INV-844-2026-001374,PO-2025-001374,2025-11-21,2026-01-24,60,12635.88,9908.22,9908.22,AED,AED,BANK-37085381,False,normal,2698.01,0
TXN-0005575,SUP-0076,Aircraft Components,INV-930-2026-005575,PO-2026-005575,2025-11-21,2026-01-16,45,2379.61,1748.2,1748.2,USD,USD,BANK-37929130,False,normal,1748.2,0
TXN-0000017,SUP-0155,Ground Services,INV-967-2026-000017,PO-2026-000017,2025-11-22,2026-01-22,45,13035.12,11157.62,11157.62,USD,USD,BANK-19822959,False,normal,11157.62,0
TXN-0000131,SUP-0040,Ground Services,INV-995-2026-000131,PO-2026-000131,2025-11-22,2026-01-13,60,4575.44,4401.62,4401.62,AED,AED,BANK-30107614,False,normal,1198.56,0
TXN-0000471,SUP-0065,Facilities,INV-379-2026-000471,PO-2026-000471,2025-11-22,2026-02-19,90,4344.52,3218.02,3218.02,AED,AED,BANK-90272029,False,normal,876.27,0
TXN-0000846,SUP-0115,Maintenance,INV-488-2026-000846,PO-2025-000846,2025-11-22,2025-12-13,30,11419.03,8266.97,8266.97,USD,USD,BANK-17278259,False,normal,8266.97,0
TXN-0001683,SUP-0150,Professional Services,INV-831-2026-001683,PO-2026-001683,2025-11-22,2026-01-01,45,4264.44,4204.67,4204.67,USD,USD,BANK-67087104,False,normal,4204.67,0
TXN-0001695,SUP-0112,Aircraft Components,INV-392-2026-001695,PO-2026-001695,2025-11-22,2025-12-22,30,48763.54,45289.47,45289.47,USD,USD,BANK-21137842,False,normal,45289.47,0
TXN-0001867,SUP-0115,Aircraft Components,INV-240-2026-001867,PO-2026-001867,2025-11-22,2025-12-30,45,7397.66,5874.33,5874.33,USD,USD,BANK-17278259,False,normal,5874.33,0
TXN-0002083,SUP-0061,Information Technology,INV-314-2026-002083,PO-2026-002083,2025-11-22,2026-01-28,60,5773.75,4902.78,4902.78,AED,AED,BANK-12871994,False,normal,1335.03,0
TXN-0003260,SUP-0158,Aircraft Components,INV-712-2026-003260,PO-2025-003260,2025-11-22,2026-01-03,30,6804.58,6176.13,6176.13,AED,AED,BANK-32546185,False,normal,1681.76,0
TXN-0003283,SUP-0130,Professional Services,INV-393-2026-003283,PO-2026-003283,2025-11-22,2025-12-28,45,123679.74,123587.53,123587.53,AED,AED,BANK-12237354,False,normal,33652.88,0
TXN-0004652,SUP-0105,Ground Services,INV-578-2026-004652,PO-2025-004652,2025-11-22,2025-11-23,30,20568.04,20303.04,20303.04,EUR,EUR,BANK-12259119,False,rapid_payment,22130.31,1
TXN-0000425,SUP-0124,Maintenance,INV-299-2026-000425,PO-2026-000425,2025-11-23,2025-12-28,30,16910.29,16145.83,16145.83,USD,USD,BANK-96006092,False,normal,16145.83,0
TXN-0000995,SUP-0025,Maintenance,INV-791-2026-000995,PO-2026-000995,2025-11-23,2025-12-27,45,75211.79,54325.06,54325.06,EUR,EUR,BANK-99224451,False,normal,59214.32,0
TXN-0001233,SUP-0067,Maintenance,INV-134-2026-001233,PO-2026-001233,2025-11-23,2025-12-14,30,27546.58,22036.62,22036.62,AED,AED,BANK-77206550,False,normal,6000.57,0
TXN-0001287,SUP-0059,Aircraft Components,INV-188-2026-001287,PO-2026-001287,2025-11-23,2026-03-01,90,4636.89,3974.5,3974.5,USD,USD,BANK-95295830,False,normal,3974.5,0
TXN-0001564,SUP-0106,Aircraft Components,INV-970-2026-001564,PO-2025-001564,2025-11-23,2026-01-07,45,8982.34,6919.1,6919.1,AED,AED,BANK-74386640,False,normal,1884.07,0
TXN-0002224,SUP-0140,Professional Services,INV-213-2026-002224,PO-2025-002224,2025-11-23,2026-03-05,90,12281.11,12016.71,12016.71,USD,USD,BANK-47720288,False,normal,12016.71,0
TXN-0003326,SUP-0072,Ground Services,INV-138-2026-003326,PO-2025-003326,2025-11-23,2026-01-12,30,6525.8,6265.81,6265.81,USD,USD,BANK-88710582,False,normal,6265.81,0
TXN-0003381,SUP-0084,Aircraft Components,INV-488-2026-003381,PO-2026-003381,2025-11-23,2025-12-28,45,3930.0,3054.25,3054.25,USD,USD,BANK-22950775,False,normal,3054.25,0
TXN-0003388,SUP-0077,Information Technology,INV-430-2026-003388,PO-2025-003388,2025-11-23,2026-01-03,45,16896.33,14286.22,14286.22,USD,USD,BANK-99822506,False,normal,14286.22,0
TXN-0004071,SUP-0025,Professional Services,INV-399-2026-004071,PO-2026-004071,2025-11-23,2025-12-23,30,4887.52,3898.01,3898.01,EUR,EUR,BANK-99224451,False,normal,4248.83,0
TXN-0004110,SUP-0007,Information Technology,INV-581-2026-004110,PO-2025-004110,2025-11-23,2026-01-13,45,4422.38,3377.32,3377.32,EUR,EUR,BANK-31280989,False,normal,3681.28,0
TXN-0005278,SUP-0015,Information Technology,INV-508-2026-005278,PO-2025-005278,2025-11-23,2025-12-31,45,4430.1,3615.35,3615.35,USD,USD,BANK-82742631,False,normal,3615.35,0
TXN-0000059,SUP-0133,Facilities,INV-335-2026-000059,PO-2026-000059,2025-11-24,2025-12-27,45,10843.56,10252.17,10252.17,AED,AED,BANK-23338758,False,normal,2791.67,0
TXN-0000802,SUP-0038,Information Technology,INV-238-2026-000802,PO-2025-000802,2025-11-24,2026-01-04,45,16701.73,12398.7,12398.7,AED,AED,BANK-86107842,False,normal,3376.17,0
TXN-0001432,SUP-0079,Ground Services,INV-814-2026-001432,PO-2025-001432,2025-11-24,2025-12-31,30,4152.1,3845.33,3845.33,AED,AED,BANK-38837550,False,normal,1047.08,0
TXN-0001619,SUP-0140,Information Technology,INV-470-2026-001619,PO-2026-001619,2025-11-24,2026-01-06,45,5080.05,4894.9,4894.9,USD,USD,BANK-47720288,False,normal,4894.9,0
TXN-0002151,SUP-0054,Facilities,INV-355-2026-002151,PO-2026-002151,2025-11-24,2026-01-24,60,13316.71,9682.78,9682.78,AED,AED,BANK-77211064,False,normal,2636.62,0
TXN-0002164,SUP-0053,Facilities,INV-768-2026-002164,PO-2025-002164,2025-11-24,2026-03-05,90,15112.32,12966.08,12966.08,EUR,EUR,BANK-76295561,False,normal,14133.03,0
TXN-0002172,SUP-0044,Information Technology,INV-479-2026-002172,PO-2025-002172,2025-11-24,2026-01-12,30,4241.62,3987.67,3987.67,USD,USD,BANK-52259076,False,normal,3987.67,0
TXN-0003545,SUP-0087,Professional Services,INV-861-2026-003545,PO-2026-003545,2025-11-24,2026-01-07,45,3351.97,3285.79,3285.79,AED,AED,BANK-25685067,False,normal,894.72,0
TXN-0003569,SUP-0001,Information Technology,INV-156-2026-003569,PO-2026-003569,2025-11-24,2026-01-31,60,8642.83,7298.64,7298.64,EUR,EUR,BANK-38861149,False,normal,7955.52,0
TXN-0003895,SUP-0151,Aircraft Components,INV-374-2026-003895,PO-2026-003895,2025-11-24,2026-01-25,60,6606.01,6322.91,6322.91,EUR,EUR,BANK-80628709,False,normal,6891.97,0
TXN-0003974,SUP-0105,Aircraft Components,INV-848-2026-003974,PO-2025-003974,2025-11-24,2026-01-29,60,15605.9,13890.22,13890.22,EUR,EUR,BANK-12259119,False,normal,15140.34,0
TXN-0004235,SUP-0092,Ground Services,INV-113-2026-004235,PO-2026-004235,2025-11-24,2026-02-02,60,24428.12,21237.24,21237.24,AED,AED,BANK-70989279,False,normal,5782.9,0
TXN-0004420,SUP-0103,Facilities,INV-428-2026-004420,PO-2025-004420,2025-11-24,2026-03-07,90,10443.66,9779.16,9779.16,USD,USD,BANK-87788293,False,normal,9779.16,0
TXN-0000078,SUP-0030,Maintenance,INV-324-2026-000078,PO-2025-000078,2025-11-25,2025-12-28,30,18999.31,14648.37,14648.37,AED,AED,BANK-14041955,False,normal,3988.75,0
TXN-0000956,SUP-0083,Aircraft Components,INV-152-2026-000956,PO-2025-000956,2025-11-25,2026-01-14,45,15229.68,13676.18,13676.18,EUR,EUR,BANK-49032895,False,normal,14907.04,0
TXN-0001090,SUP-0051,Information Technology,INV-242-2026-001090,PO-2025-001090,2025-11-25,2026-01-18,45,42319.46,31768.94,31768.94,USD,USD,BANK-43629195,False,normal,31768.94,0
TXN-0002306,SUP-0025,Aircraft Components,INV-749-2026-002306,PO-2025-002306,2025-11-25,2025-12-26,45,39443.31,35576.3,35576.3,EUR,EUR,BANK-99224451,False,normal,38778.17,0
TXN-0002318,SUP-0011,Aircraft Components,INV-918-2026-002318,PO-2025-002318,2025-11-25,2025-12-26,45,19209.86,14784.66,14784.66,USD,USD,BANK-43383005,False,normal,14784.66,0
TXN-0002419,SUP-0105,Aircraft Components,INV-624-2026-002419,PO-2026-002419,2025-11-25,2026-01-15,45,101245.15,87722.98,87722.98,EUR,EUR,BANK-12259119,False,normal,95618.05,0
TXN-0002684,SUP-0098,Maintenance,INV-511-2026-002684,PO-2025-002684,2025-11-25,2026-01-06,45,8168.26,6270.34,6270.34,USD,USD,BANK-72483618,False,normal,6270.34,0
TXN-0003169,SUP-0107,Maintenance,INV-919-2026-003169,PO-2026-003169,2025-11-25,2025-12-31,30,5141.37,4208.01,4208.01,USD,USD,BANK-17594929,False,normal,4208.01,0
TXN-0003511,SUP-0005,Aircraft Components,INV-684-2026-003511,PO-2026-003511,2025-11-25,2026-01-20,60,38427.87,28573.61,28573.61,USD,USD,BANK-97763977,False,normal,28573.61,0
TXN-0003888,SUP-0131,Ground Services,INV-253-2026-003888,PO-2025-003888,2025-11-25,2026-01-27,60,4044.08,3086.53,3086.53,USD,USD,BANK-63724249,False,normal,3086.53,0
TXN-0004035,SUP-0159,Aircraft Components,INV-167-2026-004035,PO-2026-004035,2025-11-25,2025-12-23,30,9207.38,6973.07,6973.07,AED,AED,BANK-81713537,False,normal,1898.77,0
TXN-0004405,SUP-0135,Information Technology,INV-630-2026-004405,PO-2026-004405,2025-11-25,2026-02-24,90,3632.36,2891.93,2891.93,AED,AED,BANK-85671420,False,normal,787.47,0
TXN-0004529,SUP-0106,Aircraft Components,INV-592-2026-004529,PO-2026-004529,2025-11-25,2026-02-05,60,13409.8,11819.22,11819.22,AED,AED,BANK-74386640,False,normal,3218.37,0
TXN-0004664,SUP-0088,Information Technology,INV-227-2026-004664,PO-2025-004664,2025-11-25,2026-02-03,60,17200.8,13163.96,13163.96,AED,AED,BANK-30669042,False,normal,3584.55,0
TXN-0004696,SUP-0123,Information Technology,INV-101-2026-004696,PO-2025-004696,2025-11-25,2026-02-20,90,41238.67,30604.43,30604.43,USD,USD,BANK-38236379,False,normal,30604.43,0
TXN-0004853,SUP-0063,Ground Services,INV-127-2026-004853,PO-2026-004853,2025-11-25,2025-12-15,30,34764.65,33018.55,33018.55,AED,AED,BANK-16087857,False,normal,8990.95,0
TXN-0005376,SUP-0096,Aircraft Components,INV-305-2026-005376,PO-2025-005376,2025-11-25,2025-12-23,45,5727.82,4235.15,4235.15,AED,AED,BANK-55569693,False,normal,1153.23,0
TXN-0000576,SUP-0111,Facilities,INV-651-2026-000576,PO-2025-000576,2025-11-26,2025-12-25,30,9928.59,8836.29,8836.29,USD,USD,BANK-49045227,False,normal,8836.29,0
TXN-0000970,SUP-0011,Aircraft Components,INV-945-2026-000970,PO-2025-000970,2025-11-26,2026-02-09,90,21867.04,21587.26,21587.26,USD,USD,BANK-43383005,False,normal,21587.26,0
TXN-0001526,SUP-0063,Information Technology,INV-176-2026-001526,PO-2025-001526,2025-11-26,2025-12-25,30,6044.36,5437.51,5437.51,AED,AED,BANK-16087857,False,normal,1480.63,0
TXN-0001709,SUP-0106,Maintenance,INV-428-2026-001709,PO-2026-001709,2025-11-26,2025-12-18,30,3545.65,2587.96,2587.96,AED,AED,BANK-74386640,False,normal,704.7,0
TXN-0001873,SUP-0101,Professional Services,INV-538-2026-001873,PO-2026-001873,2025-11-26,2025-12-31,30,11853.89,8818.44,8818.44,EUR,EUR,BANK-47533220,False,normal,9612.1,0
TXN-0001992,SUP-0029,Aircraft Components,INV-415-2026-001992,PO-2025-001992,2025-11-26,2026-01-21,45,10245.51,8018.36,8018.36,USD,USD,BANK-57984114,False,normal,8018.36,0
TXN-0002117,SUP-0125,Facilities,INV-250-2026-002117,PO-2026-002117,2025-11-26,2025-12-30,30,9344.24,8637.94,8637.94,USD,USD,BANK-56892046,False,normal,8637.94,0
TXN-0003078,SUP-0128,Maintenance,INV-800-2026-003078,PO-2025-003078,2025-11-26,2025-12-23,30,29659.52,29031.47,29031.47,USD,USD,BANK-93232757,False,normal,29031.47,0
TXN-0003320,SUP-0136,Aircraft Components,INV-725-2026-003320,PO-2025-003320,2025-11-26,2025-12-30,30,6167.34,5801.87,5801.87,USD,USD,BANK-19530766,False,normal,5801.87,0
TXN-0003574,SUP-0095,Professional Services,INV-178-2026-003574,PO-2025-003574,2025-11-26,2026-01-29,60,4971.21,4068.65,4068.65,USD,USD,BANK-36688168,False,normal,4068.65,0
TXN-0004023,SUP-0043,Ground Services,INV-129-2026-004023,PO-2026-004023,2025-11-26,2026-01-31,60,4726.71,4397.81,4397.81,AED,AED,BANK-56697251,False,normal,1197.52,0
TXN-0004804,SUP-0047,Maintenance,INV-909-2026-004804,PO-2025-004804,2025-11-26,2025-12-08,30,2750.94,2147.16,2147.16,USD,USD,BANK-79481118,False,normal,2147.16,0
TXN-0005106,SUP-0093,Aircraft Components,INV-539-2026-005106,PO-2025-005106,2025-11-26,2026-01-09,45,23220.64,22176.91,22176.91,USD,USD,BANK-97237891,False,normal,22176.91,0
TXN-0001048,SUP-0031,Professional Services,INV-924-2026-001048,PO-2025-001048,2025-11-27,2025-12-19,30,11092.96,9289.44,9289.44,EUR,EUR,BANK-36891816,False,normal,10125.49,0
TXN-0001382,SUP-0122,Maintenance,INV-801-2026-001382,PO-2025-001382,2025-11-27,2026-02-04,60,1066.53,797.1,797.1,AED,AED,BANK-69657778,False,normal,217.05,0
TXN-0001541,SUP-0099,Ground Services,INV-232-2026-001541,PO-2026-001541,2025-11-27,2026-01-02,30,8687.75,6627.12,6627.12,USD,USD,BANK-78956930,False,normal,6627.12,0
TXN-0002134,SUP-0152,Aircraft Components,INV-325-2026-002134,PO-2025-002134,2025-11-27,2026-02-13,90,16297.56,13319.04,13319.04,EUR,EUR,BANK-86228158,False,normal,14517.75,0
TXN-0002430,SUP-0071,Aircraft Components,INV-495-2026-002430,PO-2025-002430,2025-11-27,2026-01-18,60,2819.4,2723.5,2723.5,USD,USD,BANK-74793410,False,normal,2723.5,0
TXN-0004170,SUP-0032,Ground Services,INV-575-2026-004170,PO-2025-004170,2025-11-27,2026-01-16,30,27978.87,26496.8,26496.8,GBP,GBP,NEW-85446458,True,bank_change,33650.94,1
TXN-0004372,SUP-0102,Professional Services,INV-879-2026-004372,PO-2025-004372,2025-11-27,2026-01-24,60,19344.98,17128.19,17128.19,AED,AED,BANK-27979808,False,normal,4664.01,0
TXN-0004383,SUP-0148,Facilities,INV-359-2026-004383,PO-2026-004383,2025-11-27,2025-12-28,45,1945.58,1803.64,1803.64,AED,AED,BANK-48887190,False,normal,491.13,0
TXN-0004579,SUP-0083,Aircraft Components,INV-514-2026-004579,PO-2026-004579,2025-11-27,2026-03-02,90,1590.41,1246.21,1246.21,EUR,EUR,NEW-63827140,True,bank_change,1358.37,1
TXN-0004609,SUP-0072,Information Technology,INV-167-2026-004609,PO-2026-004609,2025-11-27,2026-02-19,90,4307.31,3280.46,3280.46,USD,USD,BANK-88710582,False,normal,3280.46,0
TXN-0004922,SUP-0130,Professional Services,INV-134-2026-004922,PO-2025-004922,2025-11-27,2025-12-20,30,7844.35,5749.9,5749.9,AED,AED,BANK-12237354,False,normal,1565.7,0
TXN-0005396,SUP-0158,Aircraft Components,INV-239-2026-005396,PO-2025-005396,2025-11-27,2026-01-30,60,1613.73,1489.08,1489.08,AED,AED,BANK-32546185,False,normal,405.48,0
TXN-0000135,SUP-0070,Aircraft Components,INV-428-2026-000135,PO-2026-000135,2025-11-28,2026-01-18,45,10694.49,9914.97,9914.97,USD,USD,BANK-63944450,False,normal,9914.97,0
TXN-0001079,SUP-0090,Facilities,INV-576-2026-001079,PO-2026-001079,2025-11-28,2026-03-08,90,104661.51,77198.69,77198.69,AED,AED,BANK-21863999,False,normal,21021.2,0
TXN-0001095,SUP-0048,Ground Services,INV-360-2026-001095,PO-2026-001095,2025-11-28,2026-01-12,60,7039.66,6252.3,6252.3,USD,USD,BANK-40202528,False,normal,6252.3,0
TXN-0002692,SUP-0042,Aircraft Components,INV48520260017A02,PO-2025-001702,2025-11-28,2025-12-28,30,2734.85,2241.71,2241.71,EUR,EUR,BANK-20438281,False,near_duplicate,2443.46,1
